query,cluster,text,videosNumber,ids,querySlug
urban farming,14,farmer,8,7167279950259621146|7247303874594344198|7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679|7303727389740190981,urban-farming
urban farming,14,farmers,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmersmarket,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmington,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmingsimulator,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmingfamily,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmingtonhills,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmingsimulator19,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farminguk,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmersmarketfinds,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmingphotos,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,14,farmingpics,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,15,homemade,3,7124249844578798875|7137464028938489114|7137127975144721690,urban-farming
urban farming,15,homegrown,4,7146382320503770395|7203563141198777626|7293877647447264518|7305052936676068610,urban-farming
urban farming,16,enzazadenasia,3,7305763902019620102|7316958088366411014|7316953178522619142,urban-farming
urban farming,17,eduwow,5,7065132733642657025|7077758639125138689|7086687414659468545|7098173981026438426|7135458727829802266,urban-farming
urban farming,17,urban,5,7059684107751804187|7100230479848230170|7204753221024222491|7248496475234192645|7303727389740190981,urban-farming
urban farming,17,sidehustle,3,7148190721172983066|7158620439533587738|7171601126402297115,urban-farming
urban farming,17,urbanlife,3,7157693620705824027|7318289593466490117|7316958088366411014,urban-farming
urban farming,17,johndeere,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,17,citylife,8,7295547644145929478|7293352244555058438|7293316582309203206|7305763902019620102|7301427367380012293|7317959744852053254|7316958088366411014|7316953178522619142,urban-farming
urban farming,18,hydroponics,120,7054829981196635419|7069172394920906010|7067318013556460826|7067302996853476634|7067207544317447450|7065132733642657025|7061801031251889434|7060739848537115930|7079966268102642971|7078651634812734746|7077758639125138689|7092299334569577754|7091620814323322138|7091218601738374426|7087883835614039323|7086969641150483738|7103666861614664986|7102608358187781403|7102390708086050075|7102344876104158490|7101620424039025946|7101611940413295899|7099111327066590490|7098532138038955291|7096970020508454171|7096905341350317339|7124249844578798875|7135955078749375771|7135800782812712218|7135458727829802266|7148960169190296858|7148292963364261146|7147988873447001370|7147632698452954395|7146505612338187546|7146382320503770395|7146176150706949403|7146136897880968474|7159361712016133402|7158999859016584475|7158710215867714843|7158622396524547329|7158224978062609691|7171804864220056858|7171791442040425755|7171766068892028187|7171657143278521626|7171090583291759898|7170939429647830299|7170855960104160539|7169903385313955098|7167736876072176923|7167560539068042523|7167279950259621146|7183307371756752154|7181409866701884699|7181406805770194202|7181375652761750811|7180969869360352538|7179957311975230746|7179639822779305242|7179577902181223707|7194002073988369690|7193129295152287003|7192756164365454618|7192581531838270747|7190689173060209946|7205185088890490138|7205155970744323354|7204793272038886683|7204684743395364123|7203948249076534555|7203571471770193178|7203564234536471834|7203563141198777626|7216662857532886277|7216235130761776389|7215549405070462213|7215155644200930565|7215086296069393670|7215044662548073733|7227896833736051973|7227323066110463237|7226585226120580357|7226519752011812101|7226166994188487963|7225067442203086085|7224827771850149125|7239325125953326341|7239197278064381190|7237747974850333957|7237655537234496774|7237049297248816390|7236691647143333126|7249993791921196290|7248577723579387142|7247694688155733253|7247374008251944198|7261606704129854725|7283380394492284165|7282758589968583942|7295547644145929478|7294542707333057798|7294445755304283397|7293877647447264518|7293441978027527429|7293352244555058438|7293316582309203206|7291963757742329094|7306452194457373958|7306134038740225285|7305763902019620102|7304091920635071750|7301427367380012293|7317959744852053254|7317584607807868165|7317538769005989125|7316953178522619142|7315356961766313221|7314630654942022917,urban-farming
urban farming,18,hydroponicgardening,17,7068942599620398362|7067207544317447450|7110757703772867866|7183307371756752154|7181375652761750811|7179577902181223707|7205185088890490138|7204793272038886683|7203571471770193178|7227323066110463237|7226519752011812101|7226166994188487963|7249993791921196290|7283380394492284165|7282758589968583942|7291963757742329094|7317886108119977222,urban-farming
urban farming,18,hydroponicsphilippines,63,7068942599620398362|7067207544317447450|7092262693519838491|7102390708086050075|7099111327066590490|7097613246043000091|7096905341350317339|7124914154552528155|7123899596740234523|7121677990349524250|7137863853462883611|7135955078749375771|7135458727829802266|7159361712016133402|7158999859016584475|7158272757669596443|7158224978062609691|7168315027928419611|7167279950259621146|7183307371756752154|7181375652761750811|7192815479243738395|7189423922511744282|7205219069593881882|7205185088890490138|7205155970744323354|7204793272038886683|7204694794419883290|7204684743395364123|7203571471770193178|7203564234536471834|7216662857532886277|7216239467613539590|7216235130761776389|7215764070169857285|7215549405070462213|7215155644200930565|7215086296069393670|7215044662548073733|7227323066110463237|7226519752011812101|7226166994188487963|7225067442203086085|7224827771850149125|7239325125953326341|7239197278064381190|7239156386813201670|7237747974850333957|7237655537234496774|7249993791921196290|7248951561764883717|7273031556162145542|7283380394492284165|7282758589968583942|7294445755304283397|7291963757742329094|7305763902019620102|7318289593466490117|7317959744852053254|7317886108119977222|7317584607807868165|7316958088366411014|7315356961766313221,urban-farming
urban farming,18,hydroponicsph,3,7068840590305250586|7067318013556460826|7315356961766313221,urban-farming
urban farming,18,hydroponicsystem,26,7067207544317447450|7099111327066590490|7097613246043000091|7135955078749375771|7135458727829802266|7148292963364261146|7146382320503770395|7158622396524547329|7169903385313955098|7167736876072176923|7183307371756752154|7181375652761750811|7205185088890490138|7205155970744323354|7204793272038886683|7204684743395364123|7203571471770193178|7203564234536471834|7216235130761776389|7215549405070462213|7215155644200930565|7226166994188487963|7225067442203086085|7224827771850149125|7317584607807868165|7315356961766313221,urban-farming
urban farming,18,hydrofarmer,3,7092299334569577754|7179957311975230746|7179639822779305242,urban-farming
urban farming,18,hydroponicsoftiktok,10,7088645137886186779|7097613246043000091|7135458727829802266|7169903385313955098|7181375652761750811|7205185088890490138|7204793272038886683|7203571471770193178|7226166994188487963|7249993791921196290,urban-farming
urban farming,18,hydroponic,8,7099111327066590490|7146382320503770395|7183307371756752154|7239325125953326341|7248577723579387142|7247374008251944198|7282758589968583942|7317584607807868165,urban-farming
urban farming,18,hydroponicfarming,8,7124249844578798875|7146136897880968474|7183307371756752154|7215044662548073733|7239325125953326341|7239197278064381190|7317584607807868165|7315356961766313221,urban-farming
urban farming,18,hydroponicsforbeginners,13,7135458727829802266|7205185088890490138|7204793272038886683|7203571471770193178|7216662857532886277|7226166994188487963|7239197278064381190|7237747974850333957|7237655537234496774|7249993791921196290|7248577723579387142|7247374008251944198|7317584607807868165,urban-farming
urban farming,18,hydroponicgreenhouse,3,7148292963364261146|7167736876072176923|7181375652761750811,urban-farming
urban farming,18,indoorhydroponics,4,7147632698452954395|7146505612338187546|7158710215867714843|7305763902019620102,urban-farming
urban farming,18,nutrihydroplantnutrients,5,7158272757669596443|7158224978062609691|7293352244555058438|7293316582309203206|7301427367380012293,urban-farming
urban farming,18,kratkyhydroponics,4,7205185088890490138|7204793272038886683|7203571471770193178|7294445755304283397,urban-farming
urban farming,18,hydroponicsbeginner,3,7205185088890490138|7204793272038886683|7203571471770193178,urban-farming
urban farming,18,hydroponicsetup,3,7205185088890490138|7204793272038886683|7203571471770193178,urban-farming
urban farming,18,hydrophonics🌱,6,7216239467613539590|7225913812304547078|7283380394492284165|7282758589968583942|7294445755304283397|7291963757742329094,urban-farming
urban farming,18,hydroponicssystem,3,7227323066110463237|7226519752011812101|7239325125953326341,urban-farming
urban farming,18,nftsystemhydroponic,3,7226166994188487963|7294445755304283397|7291963757742329094,urban-farming
urban farming,19,lettuce,43,7054829981196635419|7069172394920906010|7068840590305250586|7067318013556460826|7088645137886186779|7097613246043000091|7124249844578798875|7137107823116389658|7135458727829802266|7149234006473608474|7148960169190296858|7148292963364261146|7146693618210852122|7171804864220056858|7171766068892028187|7171657143278521626|7170939429647830299|7169903385313955098|7167736876072176923|7167560539068042523|7167279950259621146|7183307371756752154|7181409866701884699|7181406805770194202|7181375652761750811|7180969869360352538|7194102459264929050|7194002073988369690|7192756164365454618|7190689173060209946|7189407953244491034|7226585226120580357|7225067442203086085|7224827771850149125|7224727118507232518|7260458788136684805|7273031556162145542|7294445755304283397|7293877647447264518|7291963757742329094|7305763902019620102|7317538769005989125|7315356961766313221,urban-farming
urban farming,19,lettuce🥬,13,7091620814323322138|7102608358187781403|7101620424039025946|7101611940413295899|7096970020508454171|7137127975144721690|7146136897880968474|7190689173060209946|7204269906311843099|7225067442203086085|7224827771850149125|7294445755304283397|7291963757742329094,urban-farming
