query,querySlug,cluster,clusterLabel,text,videosNumber,ids
glyphosate,glyphosate,glyphosate-free,Glyphosate free,gutreset,5,7182938044755135790|7182641843547557166|7182412473851497774|7181913461780352302|7181913017855053102
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,nutrition,17,7164867049573944582|7226973764368600346|7164867049573944582|7226973764368600346|7080374868008553770|7090965077699955974|7113626842728369414|7171661779569741098|7193686978058063109|7216790916563045678|7216467926763719978|7216437942120713515|7216193093496737066|7216038088508968238|7261617577229634858|7273189534387457323|7295857062095932714
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,food,10,7226973764368600346|7226973764368600346|7056536482663746863|7102512019361893678|7101791026368515374|7126550781624438058|7148825671656164613|7216467926763719978|7296265773578767662|7318222187691871518
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,alimentation,8,7226973764368600346|7223013876659391749|7235874569733688603|7314424638560357665|7226973764368600346|7223013876659391749|7235874569733688603|7314424638560357665
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,fastfood,4,7291630617710644513|7290886505545862432|7291630617710644513|7290886505545862432
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,nouriture,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,comsomation,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,organicfood,17,7056536482663746863|7067306181265607982|7080374868008553770|7079940607162240302|7159979439588199723|7171437878252162305|7182993558264352046|7182938044755135790|7181297951539547434|7204898558040886571|7204548253113683243|7216467926763719978|7227594704257420590|7261788672117394734|7273589288288226590|7284356531208899883|7284355428069149994
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,nutritiontips,6,7067306181265607982|7113626842728369414|7159617330991877419|7216316067843427630|7262018781285764383|7295857062095932714
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,superfood,4,7079940607162240302|7125876584594083118|7227172948724059438|7250522406194892059
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,supplements,3,7126685464479829294|7227172948724059438|7261230632531922219
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,weightloss,10,7125809517954092331|7171661779569741098|7182938044755135790|7194536473859755307|7193686978058063109|7216790916563045678|7239072468571262254|7250582471367232814|7284620014034963754|7307296856374119726
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,superfoods,5,7125809517954092331|7171656071423986990|7204220396982340906|7216790916563045678|7227244739249048874
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,wholefoods,3,7138147745398820138|7148491275141057838|7171577301816200490
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,freefood,5,7148489423338868010|7193417996763680043|7261666726666980651|7273589288288226590|7273231569802906911
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,foodismedicine,4,7159979439588199723|7171437878252162305|7193686978058063109|7216790916563045678
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,cleaneating,13,7171913514695593222|7171221649189014827|7194218083467316526|7194085897883847982|7193417996763680043|7216088253013806379|7250153542634327339|7261617577229634858|7261337503402102058|7261269567475911982|7273589288288226590|7273231569802906911|7296098911922457899
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,diet,3,7171244957251046702|7250582471367232814|7295857062095932714
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,eatright,5,7171221649189014827|7194085897883847982|7261269567475911982|7273589288288226590|7273231569802906911
glyphosate,glyphosate,food-and-nutrition,Food and nutrition,eatclean,3,7205262626190888234|7216088253013806379|7250535994733169962
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,roundup,35,7058670725296655621|7124779506333715717|7253954574459866395|7262471601667591456|7304013341515713824|7058670725296655621|7124779506333715717|7253954574459866395|7262471601667591456|7304013341515713824|7058670725296655621|7065407449389468930|7078782030481362222|7126551646305275178|7137474774124481838|7137458427676364078|7148869620881952046|7148825671656164613|7148491275141057838|7160452681176272170|7170582969474665774|7183119669258128683|7194907170100792622|7193930083940207915|7216088253013806379|7216041205656931630|7227506450862574894|7239335585951894826|7239121237295877418|7239084391081725226|7250535994733169962|7261828709592681774|7261531437084511490|7284490036060409118|7296089614807371054
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,foryou,35,7100937991048154373|7107701579251469574|7125081724605730053|7164867049573944582|7213288169955986693|7231584321755286811|7284202753683967264|7307285860230221089|7304297204955532577|7100937991048154373|7107701579251469574|7125081724605730053|7164867049573944582|7213288169955986693|7231584321755286811|7284202753683967264|7307285860230221089|7304297204955532577|7058394006094531887|7065379283170151727|7080528135728581934|7079176444521352494|7100937991048154373|7126685464479829294|7126221741793266950|7125831828296043822|7194105476097969454|7193686978058063109|7204923679220731141|7250531147694755098|7250522406194892059|7250120917152533786|7250119644235779354|7295910236034977070|7307285860230221089
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,systemdeal,3,7100937991048154373|7100937991048154373|7100937991048154373
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,makeupartist,3,7137621064133233926|7137621064133233926|7137621064133233926
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,makeuptutorial,3,7137621064133233926|7137621064133233926|7137621064133233926
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,makeupchallenge,3,7137621064133233926|7137621064133233926|7137621064133233926
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,makeuptransformation,3,7137621064133233926|7137621064133233926|7137621064133233926
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,GenshinTeleport,3,7137621064133233926|7137621064133233926|7137621064133233926
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,tournage,4,7271643572523355425|7271640881617259809|7271643572523355425|7271640881617259809
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,breakingfakenews,4,7266185467685522721|7303948919602515233|7266185467685522721|7303948919602515233
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,voiceeffects,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,revendications,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,followme,6,7309138985073331489|7309138529643236641|7309134696259128608|7309138985073331489|7309138529643236641|7309134696259128608
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,viralpost,6,7309138985073331489|7309138529643236641|7309134696259128608|7309138985073331489|7309138529643236641|7309134696259128608
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,selflove,3,7067306181265607982|7125809517954092331|7284490036060409118
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,roundupkills,4,7112427675289029934|7137458427676364078|7204923679220731141|7273455658127625514
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,heavymetals,4,7125957573903142190|7148575230053748014|7227526414952615211|7239072468571262254
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,cleanbeauty,3,7125876584594083118|7182412473851497774|7318393291081387295
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,holistichealing,7,7149307964065778990|7181498210043874606|7216724287816863018|7227204491525917998|7238675838244359470|7261617577229634858|7273634768691039534
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,momlife,4,7148755258624281898|7204226560751127854|7204216430160645419|7227204491525917998
glyphosate,glyphosate,yannick-jadot,Yannick Jadot,yannickjadot,4,7049703338060827909|7083969504807570694|7049703338060827909|7083969504807570694
glyphosate,glyphosate,yannick-jadot,Yannick Jadot,jadot2022,8,7049703338060827909|7063202963380096261|7075370585311743237|7083969504807570694|7049703338060827909|7063202963380096261|7075370585311743237|7083969504807570694
glyphosate,glyphosate,yannick-jadot,Yannick Jadot,johndeere,3,7121441670431771910|7121441670431771910|7079176444521352494
glyphosate,glyphosate,yannick-jadot,Yannick Jadot,jaccuse,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,yannick-jadot,Yannick Jadot,joerogan,3,7148491275141057838|7250120917152533786|7250119644235779354
glyphosate,glyphosate,make-up-and-beauty,Make up and beauty,makeup,3,7137621064133233926|7137621064133233926|7137621064133233926
glyphosate,glyphosate,detox,Detox,zerodechet,4,7144250532159376645|7214800651061038362|7144250532159376645|7214800651061038362
glyphosate,glyphosate,detox,Detox,desherbant,4,7244981848063986970|7262471601667591456|7244981848063986970|7262471601667591456
glyphosate,glyphosate,detox,Detox,directan,4,7293890135110716704|7291267866215599393|7293890135110716704|7291267866215599393
glyphosate,glyphosate,detox,Detox,dictacture,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,detox,Detox,detox,14,7079238624629345578|7102591299475410222|7102486797745442094|7148491275141057838|7170582969474665774|7182938044755135790|7194951807750212906|7193686978058063109|7216790916563045678|7227049599280696603|7273212875701816607|7284490036060409118|7296089614807371054|7318393291081387295
glyphosate,glyphosate,detox,Detox,heavymetaldetox,5,7148838505618197806|7171084657713286443|7273627845191142702|7273252967153798442|7318517692032519470
glyphosate,glyphosate,detox,Detox,drsebi,3,7148491275141057838|7171084657713286443|7238789803792174382
glyphosate,glyphosate,detox,Detox,sugardetox,5,7182938044755135790|7182641843547557166|7182412473851497774|7181913461780352302|7181913017855053102
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,aec,3,7057511392819154182|7057511392819154182|7057511392819154182
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,autorisation,5,7252983533440879898|7284395861491207457|7252983533440879898|7284395861491207457|7284395861491207457
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,amour,8,7271967494103960864|7271893054137584929|7271695659881794848|7271640881617259809|7271967494103960864|7271893054137584929|7271695659881794848|7271640881617259809
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,avenir,3,7307285860230221089|7307285860230221089|7307285860230221089
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,argent,5,7307285860230221089|7308802060856626464|7307285860230221089|7308802060856626464|7307285860230221089
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,autoimmunedisease,5,7126550781624438058|7170582969474665774|7227204491525917998|7250200692605111595|7273189534387457323
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,alkaline,3,7126332538284477739|7182993558264352046|7318517692032519470
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,alkalinewater,3,7126332538284477739|7181543793789816107|7238789803792174382
glyphosate,glyphosate,alkaline-water-and-autoimmune-disorders,Alkaline Water and Autoimmune Disorders,autoimmunity,3,7170582969474665774|7204226560751127854|7204216430160645419
glyphosate,glyphosate,agriculture,Agriculture,viticulture,7,7058670725296655621|7064526952689847557|7060766140900969733|7058670725296655621|7064526952689847557|7060766140900969733|7058670725296655621
